AGEP,SEX,RAC1P,HISP,SCHL,PINCP,MAR,ST,MIL,DIS,CIT,ENG,NP,JWTRNS,ESR,HINS1,TEN,PWGTP,state
32,2,6,1,21,40000,5,53,4,2,1,0,2,11,1,1,2,78,53
54,2,6,1,17,60000,1,53,4,1,4,2,2,1,1,1,2,73,53
27,1,1,1,16,31000,1,53,1,2,1,0,4,1,4,1,2,189,53
11,2,9,2,7,-19999,5,53,0,2,1,0,3,0,0,1,1,256,53
30,2,6,1,16,-6700,5,53,4,2,1,0,3,0,2,2,1,34,53
79,1,1,1,18,1400,5,53,4,1,1,0,2,0,6,2,2,65,53
44,2,6,1,18,0,5,53,4,2,4,0,2,0,6,2,3,231,53
14,1,9,1,11,-19999,5,53,0,2,1,0,5,0,0,2,3,367,53
15,1,9,1,13,0,5,53,0,2,1,0,4,0,0,2,3,120,53
66,2,1,1,18,6000,1,53,4,2,1,0,2,0,6,2,2,113,53
58,2,2,1,16,65000,5,53,4,2,1,0,1,2,1,1,3,110,53
59,1,1,1,21,25000,3,53,4,1,1,0,3,11,1,1,1,66,53
71,2,1,1,19,12000,1,53,4,2,1,0,2,0,6,2,1,58,53
82,2,1,1,20,0,2,53,4,1,1,0,1,0,6,2,0,38,53
43,1,9,1,21,10000,1,53,4,2,1,0,4,1,1,1,3,44,53
5,1,6,1,2,-19999,5,53,0,2,1,0,4,0,0,1,1,54,53
64,2,9,1,20,34000,2,53,4,2,1,0,6,1,1,1,1,48,53
4,1,6,1,2,-19999,5,53,0,2,1,0,4,0,0,1,2,101,53
27,2,1,1,20,0,1,53,4,2,1,0,4,0,6,2,1,27,53
57,1,1,1,21,145000,1,53,4,2,1,0,2,11,1,1,1,111,53
2,2,8,2,0,-19999,5,53,0,2,1,0,4,0,0,2,1,73,53
32,1,9,2,21,8000,5,53,4,2,1,1,3,2,1,2,3,287,53
68,2,1,1,20,17050,1,53,4,2,1,0,2,1,1,2,1,19,53
53,2,1,1,22,25000,3,53,4,1,1,0,1,0,6,2,3,329,53
55,2,1,1,19,90500,3,53,4,2,1,0,2,1,1,1,1,41,53
58,1,9,1,24,300000,1,53,4,2,1,0,2,11,1,1,1,106,53
23,2,1,1,13,4800,5,53,4,1,1,0,6,0,6,2,3,279,53
28,1,6,1,22,170000,5,53,4,2,5,1,1,1,1,1,3,104,53
59,1,1,1,21,4550,1,53,2,2,1,0,2,0,6,2,2,121,53
52,2,1,1,21,0,1,53,4,2,1,0,4,0,6,1,1,58,53
64,1,1,1,21,99000,2,53,4,2,1,0,2,0,6,2,2,72,53
7,1,9,1,4,-19999,5,53,0,2,1,0,7,0,0,2,1,139,53
33,1,1,1,16,89000,1,53,4,2,1,0,4,1,1,1,1,163,53
38,1,9,1,20,78000,1,53,4,2,1,0,6,1,1,1,1,60,53
23,2,9,1,19,1200,5,53,4,2,1,0,3,1,1,2,1,39,53
9,2,6,1,6,-19999,5,53,0,2,5,2,5,0,0,1,1,108,53
15,2,1,1,11,1500,5,53,0,2,1,0,4,0,0,1,3,283,53
15,2,9,1,13,0,5,53,0,2,1,0,3,0,0,2,3,247,53
16,2,1,1,13,0,5,53,0,2,1,0,3,0,6,1,3,58,53
19,2,1,1,16,20000,5,53,4,2,1,0,2,1,1,1,3,341,53
54,1,8,2,13,15000,1,53,4,2,4,3,3,1,1,1,3,539,53
73,1,1,1,21,16200,1,53,4,2,1,0,2,0,6,2,2,59,53
50,2,1,1,22,0,1,53,4,2,1,0,4,0,6,1,1,178,53
87,1,1,1,22,173100,2,53,4,2,1,0,2,0,6,1,2,103,53
3,1,1,1,1,-19999,5,53,0,2,1,0,6,0,0,1,3,338,53
21,1,1,1,17,50000,5,53,4,2,1,0,3,1,1,2,3,255,53
22,1,1,1,21,90330,5,53,4,2,4,0,2,1,1,1,1,254,53
75,2,9,1,20,22000,3,53,4,2,1,0,2,10,1,1,1,31,53
7,2,1,1,4,-19999,5,53,0,2,1,0,4,0,0,1,1,105,53
79,1,1,1,19,31700,3,53,2,2,1,0,2,0,6,2,2,61,53
20,2,1,1,21,16000,1,53,4,2,1,0,2,1,1,1,3,74,53
11,2,1,1,8,-19999,5,53,0,2,3,0,5,0,0,2,1,125,53
5,1,9,2,3,-19999,5,53,0,1,1,3,5,0,0,2,3,63,53
35,1,6,1,22,100000,1,53,4,2,5,1,4,11,1,1,1,46,53
49,2,1,1,20,56000,1,53,4,2,1,0,5,10,1,1,2,43,53
46,2,1,1,16,0,1,53,4,2,1,0,5,0,6,1,3,121,53
43,1,1,1,22,250000,1,53,4,2,5,0,4,11,1,2,2,305,53
44,2,1,1,20,48000,1,53,4,2,1,0,3,1,1,1,3,250,53
29,1,1,1,17,8500,3,53,4,2,3,1,4,0,6,2,1,82,53
24,2,9,1,20,35000,1,53,4,2,1,0,2,2,1,1,1,54,53
27,2,1,1,22,75000,5,53,4,2,1,0,1,1,1,1,3,63,53
52,1,1,1,16,150000,3,53,4,2,1,0,2,1,1,1,1,32,53
68,1,1,1,16,63700,1,53,3,1,1,0,2,0,6,2,1,96,53
64,2,1,1,20,10500,1,53,4,2,1,0,2,0,6,2,2,107,53
2,2,2,1,0,-19999,5,53,0,2,1,0,5,0,0,2,3,131,53
58,1,1,1,20,146000,1,53,4,2,1,0,2,10,1,1,2,45,53
68,2,1,1,21,74900,5,53,4,2,1,0,1,1,1,2,2,66,53
35,2,6,1,21,0,1,53,4,2,5,3,4,0,6,2,1,48,53
69,1,1,1,24,66150,1,53,4,2,1,0,2,0,6,1,1,150,53
16,1,2,1,12,0,5,53,0,2,1,0,1,0,6,2,0,9,53
24,1,6,1,21,4000,5,53,4,2,1,1,1,1,1,2,3,125,53
2,2,1,1,0,-19999,5,53,0,2,1,0,4,0,0,1,1,166,53
8,2,1,1,5,-19999,5,53,0,2,1,0,4,0,0,1,2,90,53
27,2,1,1,17,97000,1,53,4,2,1,0,2,12,1,2,1,76,53
61,2,1,1,16,43500,2,53,4,2,1,0,1,1,1,2,2,355,53
49,2,9,1,21,32000,1,53,4,2,1,0,5,1,1,1,1,114,53
6,1,9,1,3,-19999,5,53,0,2,1,2,4,0,0,1,3,305,53
34,1,1,1,21,132000,5,53,4,2,1,0,2,0,2,1,3,76,53
8,2,2,1,5,-19999,5,53,0,2,1,0,6,0,0,2,3,469,53
46,2,8,2,17,0,1,53,4,2,4,2,4,0,6,2,2,109,53
40,1,1,1,17,75000,1,53,4,2,1,0,3,1,1,1,1,364,53
35,1,1,1,19,0,5,53,4,2,1,0,2,0,6,2,3,548,53
84,1,1,1,19,69900,1,53,2,1,1,0,2,0,6,1,1,84,53
79,2,1,1,22,170100,3,53,4,2,1,0,1,0,6,1,1,146,53
74,2,1,1,23,97000,1,53,4,2,1,0,2,11,1,2,2,44,53
14,2,1,1,12,-19999,5,53,0,2,1,0,5,0,0,1,3,84,53
52,1,9,1,18,100000,1,53,2,2,1,0,6,1,1,1,1,84,53
59,1,1,1,21,626000,1,53,4,2,1,0,2,1,1,1,2,122,53
2,2,1,1,0,-19999,5,53,0,2,1,0,3,0,0,1,3,82,53
15,1,1,1,12,0,5,53,0,2,1,0,5,0,0,1,2,62,53
45,1,6,1,12,0,5,53,4,1,4,0,3,0,6,2,1,101,53
57,2,1,1,21,57100,1,53,4,2,1,0,2,1,1,2,1,59,53
45,2,1,1,19,45000,1,53,4,2,1,0,2,1,1,1,3,50,53
62,2,1,1,16,48000,1,53,4,2,1,0,2,11,1,1,2,67,53
51,1,1,1,21,13500,1,53,4,1,1,0,8,0,6,2,1,106,53
7,2,1,1,4,-19999,5,53,0,2,1,0,3,0,0,1,3,265,53
68,2,1,1,22,81100,1,53,4,1,1,0,2,0,6,1,2,141,53
52,1,1,1,19,710,5,53,4,1,1,0,2,0,2,2,3,126,53
51,1,1,1,23,110000,1,53,4,2,1,0,3,1,1,1,1,122,53
53,2,1,1,21,11000,1,53,4,2,1,0,2,0,6,1,1,105,53
49,2,1,1,21,80000,1,53,4,2,1,0,2,1,1,1,1,71,53
26,2,6,1,1,0,5,53,4,1,4,2,11,0,6,1,1,64,53
34,2,1,1,22,380,1,53,4,2,1,0,2,0,6,1,1,195,53
65,2,9,24,18,15300,1,53,4,2,1,0,2,0,6,2,1,73,53
44,2,1,1,20,52000,3,53,4,2,1,0,2,1,1,1,1,173,53
60,1,1,1,16,37100,1,53,4,2,1,0,2,0,6,1,3,86,53
36,2,1,1,22,103000,1,53,4,2,1,0,2,1,1,1,1,109,53
60,1,1,1,20,62000,1,53,4,2,1,0,3,0,6,2,2,389,53
7,2,8,11,1,-19999,5,53,0,2,1,1,4,0,0,2,3,457,53
41,1,2,1,11,115000,5,53,4,2,3,0,2,1,1,1,3,200,53
1,2,8,2,0,-19999,5,53,0,2,1,0,5,0,0,2,3,164,53
39,2,9,1,22,3000,1,53,4,2,1,0,4,11,1,1,1,117,53
19,2,1,1,19,1800,5,53,4,1,1,0,1,10,1,1,0,68,53
41,2,1,1,16,0,5,53,4,2,1,0,4,0,6,2,2,67,53
50,1,9,2,16,26200,5,53,4,1,4,1,4,1,1,2,4,204,53
38,1,1,1,16,79500,1,53,2,2,1,0,4,11,1,1,1,129,53
59,1,1,1,18,0,3,53,2,1,1,0,2,0,6,2,1,116,53
50,1,1,1,21,150100,1,53,4,2,1,0,4,11,1,1,2,120,53
63,1,1,1,1,52100,1,53,4,2,1,0,2,1,1,2,1,320,53
8,1,1,1,4,-19999,5,53,0,2,1,0,7,0,0,2,3,153,53
10,2,8,2,6,-19999,5,53,0,2,5,1,7,0,0,1,3,353,53
23,1,1,1,16,40000,5,53,4,2,1,0,7,10,1,1,1,147,53
61,2,9,1,13,17800,3,53,4,2,1,0,4,0,6,2,1,62,53
1,2,8,2,0,-19999,5,53,0,2,1,0,5,0,0,2,3,300,53
66,1,1,1,20,178000,1,53,4,2,1,0,2,11,1,2,1,105,53
75,2,3,1,18,15600,1,53,4,2,1,0,2,0,6,1,2,31,53
6,1,9,1,3,-19999,5,53,0,2,1,0,4,0,0,1,1,47,53
39,2,8,2,1,8000,1,53,4,2,1,1,4,1,1,1,1,174,53
40,1,8,2,6,35000,1,53,4,2,5,3,7,1,1,1,3,299,53
44,1,1,1,16,92000,1,53,4,2,1,0,4,1,1,2,1,222,53
9,2,9,1,6,-19999,5,53,0,2,3,0,6,0,0,1,1,57,53
6,1,1,1,2,-19999,5,53,0,2,1,0,3,0,0,2,3,175,53
33,2,8,1,16,0,5,53,4,1,1,0,2,0,6,2,3,247,53
34,1,1,1,19,50000,1,53,4,2,1,0,3,1,1,1,1,185,53
40,1,1,1,18,65000,1,53,4,2,1,0,4,1,1,1,1,379,53
57,1,1,1,20,100000,1,53,4,2,1,0,2,8,1,1,2,47,53
1,1,1,1,0,-19999,5,53,0,2,1,0,5,0,0,2,1,77,53
27,2,8,2,18,35000,4,53,4,2,1,1,4,1,1,1,2,273,53
20,1,9,1,19,5000,5,53,4,2,1,0,5,11,1,1,2,87,53
82,2,6,1,21,0,1,53,4,1,4,1,2,0,6,2,3,134,53
54,1,1,1,21,347800,1,53,4,2,1,0,2,1,1,2,1,36,53
71,1,1,1,22,40200,1,53,4,1,1,0,2,0,6,2,1,92,53
7,2,9,2,4,-19999,5,53,0,2,1,2,4,0,0,2,2,59,53
48,2,8,2,21,27000,1,53,4,2,5,3,5,1,1,2,1,37,53
69,2,1,1,19,14100,1,53,4,1,1,0,2,0,6,2,1,108,53
51,2,6,1,22,627200,1,53,4,2,1,0,5,1,1,1,2,51,53
38,2,1,1,16,2400,1,53,4,2,1,0,1,0,6,2,0,47,53
66,1,1,1,21,65000,3,53,4,2,3,0,1,1,1,1,3,585,53
36,1,6,1,15,2200,1,53,4,2,5,0,3,1,1,2,3,153,53
68,1,9,1,16,16800,5,53,4,1,1,0,1,0,6,2,0,15,53
41,1,6,1,23,50030,1,53,4,2,5,1,3,1,1,1,1,92,53
9,1,1,1,6,-19999,5,53,0,2,1,0,8,0,0,1,3,124,53
43,1,1,1,24,626000,1,53,4,2,1,0,7,1,1,1,1,79,53
51,1,2,1,21,129000,5,53,4,2,1,0,2,1,1,1,3,542,53
18,2,9,2,16,0,5,53,4,2,1,0,5,0,6,2,3,412,53
65,2,1,1,16,12100,1,53,4,2,1,0,2,0,6,2,2,32,53
62,1,1,1,21,61600,1,53,4,2,1,0,2,11,1,2,2,123,53
12,2,1,1,9,-19999,5,53,0,2,1,0,5,0,0,1,1,64,53
35,2,1,1,17,85000,1,53,4,2,1,0,4,11,1,2,1,68,53
78,2,1,1,16,28800,2,53,4,2,1,0,1,0,6,1,3,33,53
60,1,1,1,15,33800,5,53,4,2,1,0,2,1,1,1,3,972,53
29,2,1,1,16,2200,1,53,4,2,1,0,4,0,6,2,3,109,53
75,2,1,1,18,34400,2,53,4,2,1,0,1,0,6,2,1,111,53
84,1,1,1,12,21000,3,53,4,1,1,0,2,0,6,2,1,137,53
39,1,6,1,24,626000,1,53,4,2,5,0,2,11,1,1,1,82,53
8,1,8,2,6,-19999,5,53,0,2,1,2,3,0,0,2,3,107,53
58,1,1,1,20,73000,1,53,4,2,1,0,2,1,1,1,1,146,53
23,2,1,1,14,0,5,53,4,2,1,0,7,0,6,2,1,464,53
34,1,2,1,20,47000,1,53,1,2,4,1,5,1,4,2,1,122,53
90,2,1,1,18,21600,2,53,4,1,1,0,1,0,6,2,3,258,53
51,2,1,2,12,59930,1,53,4,2,4,2,4,1,1,1,2,300,53
1,1,8,2,0,-19999,5,53,0,2,1,0,6,0,0,1,3,110,53
80,2,1,1,17,17600,3,53,4,1,1,0,1,0,6,2,3,87,53
38,2,1,1,21,18000,1,53,4,2,1,0,4,1,1,1,1,100,53
33,2,1,1,17,0,5,53,4,1,1,0,2,0,6,2,1,177,53
11,2,9,1,9,-19999,5,53,0,2,1,0,2,0,0,2,3,504,53
44,2,1,1,21,90000,1,53,4,2,1,0,2,1,1,1,1,110,53
57,2,1,1,21,82000,1,53,4,2,1,0,2,1,1,1,1,34,53
39,2,9,1,21,34800,1,53,4,2,1,0,4,1,1,1,1,297,53
34,1,9,3,21,65000,5,53,4,2,1,1,1,11,1,1,3,78,53
44,2,1,1,20,101000,1,53,4,2,1,0,3,1,1,1,1,49,53
50,1,6,1,19,4700,1,53,4,2,5,3,5,0,6,2,2,37,53
39,1,1,1,18,85000,1,53,4,2,1,0,6,1,1,1,1,233,53
36,1,8,2,12,2000,1,53,4,2,5,4,4,0,6,2,3,139,53
3,2,9,1,1,-19999,5,53,0,2,1,0,4,0,0,2,3,216,53
33,1,1,1,17,5000,5,53,4,1,1,0,1,0,6,2,0,46,53
64,2,1,1,21,100000,1,53,4,2,3,0,2,11,1,1,1,129,53
88,1,1,1,16,3000,1,53,2,1,1,0,1,0,6,2,2,68,53
7,1,1,1,4,-19999,5,53,0,2,1,0,4,0,0,2,1,143,53
24,1,1,1,16,20000,5,53,4,2,1,0,3,1,1,1,1,61,53
16,1,1,1,12,4000,5,53,0,2,1,0,4,1,1,1,1,132,53
64,1,9,1,20,37420,1,53,2,2,4,0,2,0,6,1,1,30,53
5,1,1,1,1,-19999,5,53,0,2,5,3,4,0,0,2,3,288,53
46,2,9,1,21,80000,1,53,4,2,1,0,3,1,1,1,1,83,53
14,2,1,1,11,-19999,5,53,0,2,1,0,9,0,0,2,3,56,53
83,2,1,1,21,2400,1,53,4,1,1,0,2,0,6,2,2,141,53
36,2,9,1,21,57000,1,53,4,2,1,0,2,11,1,1,3,67,53
1,1,2,1,0,-19999,5,53,0,2,3,0,4,0,0,2,1,336,53
32,1,6,1,19,48000,5,53,4,2,1,1,5,1,1,1,3,154,53
27,1,9,1,21,85000,5,53,4,2,1,1,2,1,1,1,3,531,53
28,1,1,1,21,50000,1,53,4,2,1,2,2,1,1,1,1,64,53
76,1,1,1,21,33900,1,53,2,2,1,0,2,0,6,2,2,57,53
36,2,3,1,21,42500,1,53,4,2,1,0,4,1,1,2,1,107,53
17,1,8,2,13,6200,5,53,4,2,1,1,4,1,1,2,3,309,53
37,1,2,1,19,30000,5,53,4,2,4,0,1,1,1,1,3,433,53
77,1,1,1,18,17320,1,53,3,1,4,0,2,0,6,2,2,12,53
73,1,1,1,21,22000,3,53,2,2,1,0,1,0,6,2,1,66,53
58,1,3,2,22,25000,1,53,4,2,1,0,2,0,3,1,3,50,53
29,1,1,1,21,9600,5,53,2,2,1,0,1,1,1,1,3,89,53
41,1,1,1,19,35000,1,53,4,2,1,0,4,1,1,1,1,119,53
55,2,6,1,16,7700,1,53,4,2,5,2,5,1,1,1,1,151,53
10,2,6,1,8,-19999,5,53,0,2,1,0,3,0,0,1,1,121,53
83,2,1,1,19,21500,1,53,4,1,1,0,3,0,6,1,1,315,53
38,2,8,2,16,24000,5,53,4,2,1,1,3,1,1,2,3,251,53
0,2,9,4,0,-19999,5,53,0,2,5,0,3,0,0,2,2,273,53
51,1,1,1,21,150000,1,53,2,2,1,0,5,1,1,1,1,102,53
81,2,6,1,16,10100,2,53,4,2,5,3,4,0,6,2,1,83,53
63,1,1,2,20,60000,1,53,4,2,1,1,4,1,1,1,2,169,53
13,1,8,2,11,-19999,5,53,0,2,1,1,5,0,0,2,2,111,53
46,2,6,1,21,0,1,53,4,2,5,1,3,0,3,1,3,114,53
45,2,1,1,19,117200,2,53,4,2,1,0,1,1,1,1,1,99,53
5,1,1,1,2,-19999,5,53,0,2,1,0,4,0,0,1,1,162,53
54,1,1,1,16,58600,1,53,4,2,1,0,2,1,1,1,1,82,53
34,1,2,1,14,7040,5,53,4,1,1,0,2,0,6,2,3,436,53
26,1,9,3,16,0,5,53,4,2,1,0,4,0,3,1,3,182,53
66,2,1,1,20,3000,3,53,4,2,1,0,1,0,3,2,2,93,53
68,2,6,1,20,1200,2,53,4,2,4,1,8,0,6,2,2,46,53
71,1,1,1,16,44100,5,53,2,2,1,0,1,1,1,2,3,105,53
48,1,9,1,21,351200,1,53,4,2,1,0,2,11,1,1,2,106,53
17,2,1,1,14,6000,5,53,4,2,1,0,4,1,1,1,1,142,53
53,1,1,1,20,183000,1,53,4,2,4,2,6,1,1,1,1,33,53
41,1,1,1,21,0,4,53,4,2,1,0,15,0,6,2,1,518,53
30,2,1,1,21,40000,1,53,4,2,1,0,2,1,1,1,3,118,53
36,2,9,1,21,10600,1,53,4,2,1,0,3,0,6,2,1,40,53
25,1,1,1,21,52000,1,53,4,2,1,0,2,1,1,1,3,74,53
59,2,1,1,22,182200,1,53,4,2,1,0,7,1,1,1,1,183,53
83,1,9,1,21,61800,1,53,2,2,1,0,2,0,6,1,2,58,53
65,2,1,1,19,50000,1,53,4,2,1,0,2,1,1,1,1,219,53
62,2,9,1,21,0,1,53,4,2,1,0,2,0,6,2,2,47,53
42,1,1,1,15,135000,1,53,4,2,1,0,5,11,1,2,1,69,53
34,1,1,1,21,70000,5,53,4,2,1,0,1,11,1,1,3,164,53
27,2,1,2,15,58000,5,53,4,2,1,0,5,1,1,2,1,202,53
31,2,1,1,21,0,3,53,4,2,1,0,2,0,6,1,1,91,53
6,2,1,1,4,-19999,5,53,0,2,1,0,4,0,0,1,1,13,53
51,2,9,1,22,100000,1,53,4,2,1,0,3,11,1,1,1,231,53
26,1,1,1,16,22000,5,53,4,2,1,0,3,1,1,1,1,130,53
48,1,1,1,16,60000,2,53,4,2,1,0,1,7,1,1,3,288,53
68,1,1,1,22,82170,1,53,4,2,1,0,3,0,6,1,2,64,53
39,1,1,1,19,43000,1,53,4,2,1,0,6,1,1,1,3,108,53
27,2,1,1,19,0,5,53,4,1,1,0,3,0,6,2,3,100,53
50,1,1,1,16,30000,3,53,4,1,1,0,3,1,1,1,3,462,53
57,2,1,1,18,0,3,53,4,2,5,4,7,0,6,2,1,64,53
33,1,6,1,22,200000,5,53,4,2,5,1,2,1,1,1,1,372,53
41,2,1,1,21,85000,5,53,4,2,1,0,2,1,1,1,3,338,53
48,2,1,1,21,0,1,53,4,2,1,0,4,0,6,1,2,61,53
65,2,1,1,22,54000,1,53,4,2,1,0,2,0,6,2,2,128,53
30,2,6,1,24,182000,5,53,4,1,5,1,1,11,1,1,1,71,53
15,1,1,1,12,0,5,53,0,2,1,0,3,0,0,1,1,20,53
80,2,1,1,16,7200,1,53,4,2,1,0,2,0,6,2,2,219,53
28,2,1,1,21,24000,5,53,4,1,4,0,2,0,6,2,3,105,53
16,1,1,1,12,0,5,53,0,2,1,0,5,0,6,1,3,73,53
71,1,1,1,16,20700,1,53,2,2,1,0,2,0,6,2,3,70,53
12,2,8,2,10,-19999,5,53,0,1,1,3,5,0,0,2,2,158,53
74,2,1,1,16,64400,1,53,4,2,1,0,2,0,6,2,3,90,53
32,1,6,1,22,250000,5,53,4,2,1,1,1,11,1,1,2,125,53
10,2,9,2,6,-19999,5,53,0,2,1,0,6,0,0,2,1,215,53
53,2,1,1,21,8000,1,53,4,2,1,0,2,10,1,1,3,279,53
44,2,1,1,22,99000,1,53,4,2,1,0,5,1,1,1,1,57,53
37,2,1,1,21,86000,1,53,4,2,1,0,4,1,1,1,1,348,53
19,1,2,1,16,0,5,53,4,2,1,1,5,0,6,2,2,125,53
55,1,1,1,16,73000,1,53,4,2,1,1,4,1,1,1,1,71,53
23,2,9,1,21,20000,5,53,4,2,3,0,9,5,1,1,3,260,53
86,1,1,1,21,54800,1,53,2,1,1,0,2,0,6,1,2,105,53
86,2,1,1,19,17300,2,53,4,1,1,0,1,0,6,2,0,120,53
32,2,1,1,20,39000,3,53,4,2,4,0,5,1,1,2,3,136,53
49,1,1,1,18,9100,1,53,4,1,1,0,8,0,6,2,2,100,53
69,2,3,1,23,18700,1,53,4,2,1,0,3,0,6,1,1,19,53
25,1,1,1,21,50000,5,53,1,2,1,0,2,1,4,2,3,310,53
52,1,6,1,21,30000,1,53,4,2,5,1,4,1,1,2,3,49,53
24,2,1,1,21,11800,5,53,4,2,1,0,2,1,1,1,1,153,53
76,1,6,1,16,54300,1,53,2,2,4,2,2,0,6,2,1,138,53
38,2,1,1,20,114000,1,53,4,2,1,0,3,11,1,1,1,123,53
38,2,6,1,24,95000,3,53,4,2,5,1,4,10,1,1,1,124,53
45,2,1,1,18,18500,1,53,4,2,4,2,5,1,1,1,1,69,53
46,1,1,1,16,100000,1,53,4,2,4,2,3,1,1,2,3,131,53
23,2,6,1,16,0,5,53,4,2,4,2,3,0,6,2,3,72,53
59,2,1,1,16,55000,1,53,4,1,1,0,2,0,6,1,2,172,53
42,2,1,1,22,0,5,53,4,1,1,0,2,0,6,2,2,288,53
73,1,1,1,21,98500,1,53,4,1,1,0,3,0,6,1,2,111,53
54,2,1,1,22,120000,1,53,4,2,1,0,2,1,1,1,1,64,53
29,1,1,1,19,3200,5,53,4,2,1,0,2,1,1,2,3,434,53
18,2,1,1,16,7000,5,53,4,2,1,0,6,1,1,1,3,141,53
29,2,1,1,19,19500,5,53,4,2,1,0,2,1,1,2,3,169,53
39,1,6,1,22,124000,1,53,4,2,5,1,2,2,1,1,4,89,53
35,1,8,16,21,30000,1,53,4,2,5,3,5,1,1,2,3,309,53
49,1,1,1,21,236000,1,53,4,2,1,0,7,1,1,2,3,141,53
18,2,1,1,14,5000,5,53,4,2,1,0,3,1,1,1,1,95,53
32,1,9,1,16,45000,1,53,4,2,2,0,4,1,1,1,1,129,53
12,1,6,1,8,-19999,5,53,0,2,1,0,3,0,0,2,2,208,53
62,2,8,2,9,0,1,53,4,2,5,4,5,0,6,2,3,275,53
36,2,1,2,21,53000,1,53,4,2,1,0,2,1,1,1,2,102,53
76,1,1,1,21,92400,1,53,2,2,1,0,2,0,6,1,1,19,53
55,1,1,1,19,18100,3,53,4,2,1,0,1,0,6,2,2,57,53
59,2,6,1,18,22800,1,53,4,2,4,2,3,1,1,1,1,80,53
12,2,9,2,9,-19999,5,53,0,2,1,0,4,0,0,2,1,62,53
0,2,1,1,0,-19999,5,53,0,2,1,0,3,0,0,1,1,81,53
25,2,6,1,21,37200,5,53,4,2,3,1,2,1,1,1,3,260,53
86,2,1,1,17,16900,3,53,4,1,1,0,1,0,6,2,3,83,53
31,2,9,1,21,135000,1,53,4,2,4,0,2,11,1,1,1,115,53
73,1,1,1,16,7940,1,53,2,1,1,0,2,0,6,2,2,62,53
48,1,1,1,19,65000,1,53,4,2,1,0,2,1,1,1,1,217,53
79,2,1,1,18,33600,2,53,4,2,1,0,2,0,6,2,2,78,53
77,2,1,1,21,13200,1,53,4,1,1,0,1,0,6,2,0,98,53
67,1,1,1,19,80000,1,53,4,2,1,0,2,11,1,2,3,176,53
43,1,1,1,21,350000,1,53,4,2,1,0,4,11,1,1,1,111,53
59,1,1,1,16,9700,5,53,4,1,1,0,3,0,6,2,2,228,53
21,2,2,1,20,30000,5,53,4,2,1,0,2,0,2,2,3,450,53
15,2,1,1,11,0,5,53,0,2,1,0,4,0,0,1,1,152,53
28,1,1,1,19,26300,5,53,4,2,1,0,3,1,1,1,2,75,53
49,1,1,1,16,55000,1,53,4,2,4,1,4,1,1,2,1,246,53
23,2,9,1,16,0,5,53,4,2,1,0,2,0,3,1,3,56,53
68,2,1,1,22,51000,1,53,2,1,1,0,5,0,6,2,1,86,53
21,1,1,1,20,48000,1,53,4,2,1,0,2,1,1,1,3,107,53
58,1,6,1,20,60000,1,53,2,1,4,2,3,1,1,2,1,95,53
40,1,1,1,19,103500,1,53,4,2,1,0,5,1,1,1,1,443,53
15,2,1,1,12,0,5,53,0,2,1,0,4,0,0,1,1,69,53
44,2,1,1,19,35000,1,53,4,2,1,0,4,1,1,1,1,91,53
74,2,1,1,16,3400,1,53,4,2,1,0,2,0,6,2,2,59,53
16,1,1,1,13,9200,5,53,0,1,1,0,5,0,6,2,3,84,53
60,1,1,1,22,312510,1,53,2,2,1,0,3,1,1,2,2,99,53
2,2,1,1,0,-19999,5,53,0,2,1,0,3,0,0,2,1,119,53
60,1,1,1,19,65020,5,53,4,2,4,0,1,1,1,1,3,147,53
2,2,1,1,0,-19999,5,53,0,2,1,0,5,0,0,1,1,312,53
70,1,6,1,22,25000,1,53,2,2,4,1,5,0,6,2,2,101,53
54,2,1,2,18,58000,3,53,4,2,4,1,2,1,1,1,3,76,53
69,1,8,1,19,92020,1,53,4,1,1,0,2,11,1,2,2,158,53
47,2,1,1,20,80000,3,53,4,2,1,0,2,1,1,1,1,217,53
2,1,1,2,0,-19999,5,53,0,2,1,0,3,0,0,2,3,71,53
31,1,1,1,21,63000,1,53,4,2,1,0,4,11,1,1,1,133,53
53,1,1,1,18,54000,1,53,4,2,1,0,4,1,1,2,1,94,53
41,1,8,1,19,90100,1,53,4,2,1,0,6,10,1,2,1,672,53
25,1,9,1,19,85000,3,53,4,2,1,0,3,1,1,1,1,779,53
69,2,1,1,22,34200,3,53,4,2,1,0,2,0,6,2,2,102,53
40,2,1,1,21,0,1,53,4,2,5,2,4,0,6,1,3,180,53
18,1,2,1,15,750,5,53,4,2,1,0,4,1,1,1,3,70,53
36,1,6,1,22,115000,1,53,4,2,5,1,2,11,1,1,1,166,53
27,1,1,1,19,130000,1,53,4,2,1,0,2,1,1,1,1,218,53
50,1,1,1,23,140000,5,53,4,2,1,1,1,1,1,1,3,190,53
65,2,6,1,23,36100,2,53,4,1,1,3,1,0,6,2,0,115,53
35,1,3,2,16,90000,1,53,4,2,1,1,7,1,1,1,3,205,53
0,2,6,1,0,-19999,5,53,0,2,1,0,5,0,0,1,2,63,53
29,2,1,1,22,50000,1,53,4,2,1,0,3,1,1,1,2,352,53
25,1,6,1,16,55000,1,53,4,2,4,0,2,1,1,1,1,64,53
40,2,1,1,19,78000,3,53,4,2,1,0,3,11,1,1,1,319,53
53,1,6,1,11,18500,1,53,4,2,5,2,2,1,1,1,3,120,53
60,2,1,1,16,0,1,53,4,1,1,0,4,0,6,2,1,315,53
